price,baths,area,bedrooms,price_per_sqft,city_location
340000000,10,21780.0,10,15610.651974288337,Karachi_DHA Defence
66000000,4,3267.0119999999997,4,20201.945998361807,Karachi_DHA Defence
80000000,6,5445.0,6,14692.378328741965,Karachi_DHA Defence
240000000,6,10890.0,6,22038.567493112947,Karachi_DHA Defence
230000000,6,10890.0,6,21120.293847566576,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
28500000,3,1633.5059999999999,3,17447.13518040338,Karachi_DHA Defence
130000000,5,5445.0,5,23875.114784205693,Karachi_DHA Defence
95000000,6,5445.0,6,17447.199265381085,Karachi_DHA Defence
47500000,3,2178.008,3,21808.918975504224,Karachi_DHA Defence
100000000,5,5445.0,5,18365.472910927456,Karachi_DHA Defence
99000000,5,5445.0,5,18181.81818181818,Karachi_DHA Defence
95000000,4,5445.0,4,17447.199265381085,Karachi_DHA Defence
220000000,3,10890.0,5,20202.0202020202,Karachi_DHA Defence
65000000,6,3267.0119999999997,6,19895.855907477537,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
90000000,6,5445.0,6,16528.92561983471,Karachi_DHA Defence
65000000,5,3267.0119999999997,5,19895.855907477537,Karachi_DHA Defence
125000000,6,5445.0,6,22956.84113865932,Karachi_DHA Defence
130000000,5,10890.0,5,11937.557392102846,Karachi_DHA Defence
160000000,5,10890.0,5,14692.378328741965,Karachi_DHA Defence
185000000,6,10890.0,6,16988.062442607898,Karachi_DHA Defence
60000000,4,3267.0119999999997,4,18365.405453056188,Karachi_DHA Defence
115000000,6,5445.0,6,21120.293847566576,Karachi_DHA Defence
122500000,6,5445.0,6,22497.704315886134,Karachi_DHA Defence
125000000,6,5445.0,6,22956.84113865932,Karachi_DHA Defence
230000000,6,10890.0,6,21120.293847566576,Karachi_DHA Defence
150000000,7,10890.0,7,13774.104683195592,Karachi_DHA Defence
91500000,6,5445.0,6,16804.407713498622,Karachi_DHA Defence
60000000,4,3267.0119999999997,4,18365.405453056188,Karachi_DHA Defence
97000000,6,5445.0,6,17814.508723599633,Karachi_DHA Defence
120000000,6,5445.0,6,22038.567493112947,Karachi_DHA Defence
79000000,6,5445.0,6,14508.72359963269,Karachi_DHA Defence
120000000,6,5445.0,6,22038.567493112947,Karachi_DHA Defence
107500000,6,5445.0,6,19742.883379247014,Karachi_DHA Defence
90000000,5,5445.0,5,16528.92561983471,Karachi_DHA Defence
105000000,6,5445.0,6,19283.74655647383,Karachi_DHA Defence
52500000,3,13068.047999999999,3,4017.4324428560412,Karachi_DHA Defence
52000000,3,2722.5099999999998,4,19100.021671178438,Karachi_DHA Defence
96000000,5,5445.0,5,17630.853994490357,Karachi_DHA Defence
60000000,4,3267.0119999999997,4,18365.405453056188,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
52000000,4,2722.5099999999998,4,19100.021671178438,Karachi_DHA Defence
110000000,6,5445.0,6,20202.0202020202,Karachi_DHA Defence
220000000,6,10890.0,6,20202.0202020202,Karachi_DHA Defence
90000000,6,5445.0,7,16528.92561983471,Karachi_DHA Defence
89000000,5,5445.0,5,16345.270890725436,Karachi_DHA Defence
84000000,5,5445.0,5,15426.997245179064,Karachi_DHA Defence
80000000,7,5445.0,8,14692.378328741965,Karachi_DHA Defence
112500000,6,5445.0,6,20661.15702479339,Karachi_DHA Defence
100000000,5,5445.0,5,18365.472910927456,Karachi_DHA Defence
139500000,6,10890.0,6,12809.917355371901,Karachi_DHA Defence
75000000,4,5445.0,4,13774.104683195592,Karachi_DHA Defence
235000000,6,10890.0,6,21579.43067033976,Karachi_DHA Defence
190000000,8,10890.0,8,17447.199265381085,Karachi_DHA Defence
200000000,8,10890.0,8,18365.472910927456,Karachi_DHA Defence
70000000,4,3267.0119999999997,4,21426.306361898885,Karachi_DHA Defence
45000000,4,3267.0119999999997,4,13774.054089792142,Karachi_DHA Defence
120000000,5,5445.0,5,22038.567493112947,Karachi_DHA Defence
82500000,6,5445.0,6,15151.515151515152,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
430000000,4,21780.0,4,19742.883379247014,Karachi_DHA Defence
87500000,6,5445.0,6,16069.788797061525,Karachi_DHA Defence
65000000,5,3267.0119999999997,5,19895.855907477537,Karachi_DHA Defence
130000000,6,5445.0,6,23875.114784205693,Karachi_DHA Defence
90000000,3,65340.0,3,1377.4104683195592,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
87500000,5,5445.0,5,16069.788797061525,Karachi_DHA Defence
115000000,5,5445.0,5,21120.293847566576,Karachi_DHA Defence
67500000,6,3267.0119999999997,6,20661.08113468821,Karachi_DHA Defence
65000000,6,3267.0119999999997,6,19895.855907477537,Karachi_DHA Defence
130000000,6,5445.0,6,23875.114784205693,Karachi_DHA Defence
95000000,6,5445.0,6,17447.199265381085,Karachi_DHA Defence
62000000,4,2722.5099999999998,4,22773.102761789673,Karachi_DHA Defence
82500000,5,5445.0,5,15151.515151515152,Karachi_DHA Defence
250000000,6,10890.0,6,22956.84113865932,Karachi_DHA Defence
250000000,6,10890.0,6,22956.84113865932,Karachi_DHA Defence
115000000,5,5445.0,5,21120.293847566576,Karachi_DHA Defence
87500000,6,5445.0,6,16069.788797061525,Karachi_DHA Defence
80000000,5,5445.0,5,14692.378328741965,Karachi_DHA Defence
120000000,6,5445.0,6,22038.567493112947,Karachi_DHA Defence
80000000,5,5445.0,5,14692.378328741965,Karachi_DHA Defence
100000000,5,5445.0,5,18365.472910927456,Karachi_DHA Defence
195000000,6,10890.0,7,17906.33608815427,Karachi_DHA Defence
200000000,8,10890.0,8,18365.472910927456,Karachi_DHA Defence
87500000,6,5445.0,6,16069.788797061525,Karachi_DHA Defence
125000000,5,5445.0,5,22956.84113865932,Karachi_DHA Defence
107500000,6,5445.0,6,19742.883379247014,Karachi_DHA Defence
125000000,4,5445.0,4,22956.84113865932,Karachi_DHA Defence
120000000,6,5445.0,6,22038.567493112947,Karachi_DHA Defence
87500000,5,5445.0,5,16069.788797061525,Karachi_DHA Defence
115000000,6,5445.0,6,21120.293847566576,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
90000000,4,5445.0,4,16528.92561983471,Karachi_DHA Defence
82500000,5,5445.0,5,15151.515151515152,Karachi_DHA Defence
115000000,6,5445.0,6,21120.293847566576,Karachi_DHA Defence
230000000,6,10890.0,6,21120.293847566576,Karachi_DHA Defence
250000000,6,10890.0,6,22956.84113865932,Karachi_DHA Defence
250000000,6,10890.0,6,22956.84113865932,Karachi_DHA Defence
120000000,6,5445.0,6,22038.567493112947,Karachi_DHA Defence
95000000,5,5445.0,5,17447.199265381085,Karachi_DHA Defence
55000000,4,3267.0119999999997,4,16834.95499863484,Karachi_DHA Defence
125000000,6,5445.0,6,22956.84113865932,Karachi_DHA Defence
125000000,6,5445.0,6,22956.84113865932,Karachi_DHA Defence
90000000,6,5445.0,6,16528.92561983471,Karachi_DHA Defence
55000000,4,3811.5139999999997,4,14429.961427401291,Karachi_DHA Defence
95000000,4,5445.0,4,17447.199265381085,Karachi_DHA Defence
220000000,6,10890.0,7,20202.0202020202,Karachi_DHA Defence
57500000,4,3267.0119999999997,4,17600.180225845514,Karachi_DHA Defence
65000000,5,3267.0119999999997,5,19895.855907477537,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
97500000,5,5445.0,5,17906.33608815427,Karachi_DHA Defence
92500000,5,5445.0,5,16988.062442607898,Karachi_DHA Defence
115000000,6,5445.0,6,21120.293847566576,Karachi_DHA Defence
113500000,6,5445.0,6,20844.811753902664,Karachi_DHA Defence
200000000,6,10890.0,6,18365.472910927456,Karachi_DHA Defence
65000000,5,3267.0119999999997,5,19895.855907477537,Karachi_DHA Defence
180000000,6,10890.0,6,16528.92561983471,Karachi_DHA Defence
82500000,5,5445.0,5,15151.515151515152,Karachi_DHA Defence
80000000,5,5445.0,5,14692.378328741965,Karachi_DHA Defence
125000,2,119790.0,2,1.043492779029969,Karachi_DHA Defence
59000000,4,3267.0119999999997,4,18059.315362171918,Karachi_DHA Defence
160000000,6,10890.0,6,14692.378328741965,Karachi_DHA Defence
65000000,4,2722.5099999999998,4,23875.027088973045,Karachi_DHA Defence
62500000,4,3267.0119999999997,4,19130.630680266862,Karachi_DHA Defence
250000000,6,10890.0,6,22956.84113865932,Karachi_DHA Defence
65000000,5,3267.0119999999997,5,19895.855907477537,Karachi_DHA Defence
105000000,5,5445.0,5,19283.74655647383,Karachi_DHA Defence
200000000,7,10890.0,7,18365.472910927456,Karachi_DHA Defence
56000000,4,3267.0119999999997,4,17141.04508951911,Karachi_DHA Defence
110000000,5,5445.0,5,20202.0202020202,Karachi_DHA Defence
110000000,6,5445.0,6,20202.0202020202,Karachi_DHA Defence
115000000,6,5445.0,6,21120.293847566576,Karachi_DHA Defence
115000000,6,5445.0,6,21120.293847566576,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
60000000,4,3267.0119999999997,4,18365.405453056188,Karachi_DHA Defence
106000000,5,5445.0,5,19467.401285583102,Karachi_DHA Defence
110000000,6,5445.0,6,20202.0202020202,Karachi_DHA Defence
120000000,6,5445.0,6,22038.567493112947,Karachi_DHA Defence
95000000,4,5445.0,4,17447.199265381085,Karachi_DHA Defence
175000000,6,10890.0,6,16069.788797061525,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
78000000,4,3267.0119999999997,4,23875.027088973045,Karachi_DHA Defence
110000000,6,5445.0,6,20202.0202020202,Karachi_DHA Defence
200000000,6,10890.0,6,18365.472910927456,Karachi_DHA Defence
160000000,6,10890.0,6,14692.378328741965,Karachi_DHA Defence
90000000,6,5445.0,6,16528.92561983471,Karachi_DHA Defence
105000000,6,5445.0,6,19283.74655647383,Karachi_DHA Defence
100000000,7,5445.0,7,18365.472910927456,Karachi_DHA Defence
110000000,6,5445.0,6,20202.0202020202,Karachi_DHA Defence
120000000,5,5445.0,5,22038.567493112947,Karachi_DHA Defence
80000000,5,5445.0,5,14692.378328741965,Karachi_DHA Defence
50000000,4,3267.0119999999997,4,15304.50454421349,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
53500000,4,3267.0119999999997,4,16375.819862308435,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
54000000,4,3267.0119999999997,4,16528.86490775057,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
61500000,4,3267.0119999999997,4,18824.540589382592,Karachi_DHA Defence
56500000,4,3267.0119999999997,4,17294.090134961243,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
50000000,4,3267.0119999999997,4,15304.50454421349,Karachi_DHA Defence
53000000,5,3267.0119999999997,5,16222.7748168663,Karachi_DHA Defence
62000000,4,3267.0119999999997,4,18977.58563482473,Karachi_DHA Defence
63000000,4,3267.0119999999997,4,19283.675725709,Karachi_DHA Defence
57500000,4,3267.0119999999997,4,17600.180225845514,Karachi_DHA Defence
57500000,4,3267.0119999999997,4,17600.180225845514,Karachi_DHA Defence
49000000,4,2722.5099999999998,4,17998.097343995065,Karachi_DHA Defence
47500000,4,2722.5099999999998,4,17447.13518040338,Karachi_DHA Defence
46000000,4,2178.008,4,21120.21627101462,Karachi_DHA Defence
50000000,4,2722.5099999999998,4,18365.405453056188,Karachi_DHA Defence
50000000,5,3267.0119999999997,5,15304.50454421349,Karachi_DHA Defence
46000000,4,2722.5099999999998,4,16896.173016811692,Karachi_DHA Defence
52500000,4,2722.5099999999998,4,19283.675725709,Karachi_DHA Defence
50000000,4,2722.5099999999998,4,18365.405453056188,Karachi_DHA Defence
72500000,4,4356.016,4,16643.64869183217,Karachi_DHA Defence
57500000,4,3267.0119999999997,4,17600.180225845514,Karachi_DHA Defence
61500000,4,3267.0119999999997,4,18824.540589382592,Karachi_DHA Defence
60000000,4,3267.0119999999997,4,18365.405453056188,Karachi_DHA Defence
52500000,4,3267.0119999999997,4,16069.729771424165,Karachi_DHA Defence
46500000,4,2722.5099999999998,4,17079.827071342257,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
70000000,6,4356.016,6,16069.729771424165,Karachi_DHA Defence
75000000,5,5445.0,5,13774.104683195592,Karachi_DHA Defence
75000000,3,5445.0,3,13774.104683195592,Karachi_DHA Defence
72500000,6,5445.0,6,13314.967860422406,Karachi_DHA Defence
80000000,5,5445.0,5,14692.378328741965,Karachi_DHA Defence
75000000,5,5445.0,5,13774.104683195592,Karachi_DHA Defence
71000000,5,5445.0,5,13039.485766758495,Karachi_DHA Defence
75000000,5,5445.0,5,13774.104683195592,Karachi_DHA Defence
63500000,3,5445.0,3,11662.075298438935,Karachi_DHA Defence
80000000,6,5445.0,6,14692.378328741965,Karachi_DHA Defence
65000000,3,5445.0,3,11937.557392102846,Karachi_DHA Defence
81000000,3,5445.0,3,14876.03305785124,Karachi_DHA Defence
65000000,5,5445.0,5,11937.557392102846,Karachi_DHA Defence
75000000,5,5445.0,5,13774.104683195592,Karachi_DHA Defence
75000000,5,5445.0,5,13774.104683195592,Karachi_DHA Defence
83500000,5,5445.0,5,15335.169880624426,Karachi_DHA Defence
82000000,5,5445.0,5,15059.687786960514,Karachi_DHA Defence
105000000,5,4900.518,5,21426.306361898885,Karachi_DHA Defence
100000000,6,5445.0,6,18365.472910927456,Karachi_DHA Defence
120000000,6,5445.0,6,22038.567493112947,Karachi_DHA Defence
110000000,6,5445.0,6,20202.0202020202,Karachi_DHA Defence
80000000,4,5445.0,4,14692.378328741965,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
170000000,5,10890.0,5,15610.651974288337,Karachi_DHA Defence
195000000,6,10890.0,6,17906.33608815427,Karachi_DHA Defence
87500000,6,5445.0,6,16069.788797061525,Karachi_DHA Defence
58000000,4,2722.5099999999998,4,21303.87032554518,Karachi_DHA Defence
180000000,5,10890.0,5,16528.92561983471,Karachi_DHA Defence
145000000,5,10890.0,5,13314.967860422406,Karachi_DHA Defence
110000000,6,5445.0,6,20202.0202020202,Karachi_DHA Defence
68000000,4,3267.0119999999997,4,20814.126180130348,Karachi_DHA Defence
100000000,5,5445.0,5,18365.472910927456,Karachi_DHA Defence
160000000,5,10890.0,5,14692.378328741965,Karachi_DHA Defence
165000000,3,10890.0,3,15151.515151515152,Karachi_DHA Defence
60000000,4,3267.0119999999997,4,18365.405453056188,Karachi_DHA Defence
60000000,6,3267.0119999999997,6,18365.405453056188,Karachi_DHA Defence
80000000,6,5445.0,6,14692.378328741965,Karachi_DHA Defence
85000000,6,5445.0,6,15610.651974288337,Karachi_DHA Defence
110000000,5,5445.0,5,20202.0202020202,Karachi_DHA Defence
85000000,5,5445.0,5,15610.651974288337,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
70000000,6,3267.0119999999997,6,21426.306361898885,Karachi_DHA Defence
100000000,6,5445.0,6,18365.472910927456,Karachi_DHA Defence
58000000,4,2722.5099999999998,4,21303.87032554518,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
63500000,4,3267.0119999999997,4,19436.720771151133,Karachi_DHA Defence
92500000,6,5445.0,6,16988.062442607898,Karachi_DHA Defence
112500000,6,5445.0,6,20661.15702479339,Karachi_DHA Defence
63000000,4,3267.0119999999997,4,19283.675725709,Karachi_DHA Defence
220000000,7,10890.0,7,20202.0202020202,Karachi_DHA Defence
95000000,5,5445.0,5,17447.199265381085,Karachi_DHA Defence
75000000,5,5445.0,5,13774.104683195592,Karachi_DHA Defence
16000000,3,5445.0,3,2938.475665748393,Karachi_DHA Defence
85000000,5,5445.0,5,15610.651974288337,Karachi_DHA Defence
100000000,6,5445.0,6,18365.472910927456,Karachi_DHA Defence
200000000,7,10890.0,7,18365.472910927456,Karachi_DHA Defence
210000000,7,10890.0,7,19283.74655647383,Karachi_DHA Defence
75000000,4,3267.0119999999997,4,22956.756816320238,Karachi_DHA Defence
92500000,6,5445.0,6,16988.062442607898,Karachi_DHA Defence
87000000,5,5445.0,6,15977.961432506887,Karachi_DHA Defence
155000000,6,10890.0,6,14233.24150596878,Karachi_DHA Defence
50000000,3,28314.104,3,1765.904370486172,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
250000000,10,10890.0,11,22956.84113865932,Karachi_DHA Defence
100000000,6,5445.0,6,18365.472910927456,Karachi_DHA Defence
90000000,6,5445.0,6,16528.92561983471,Karachi_DHA Defence
180000000,5,10890.0,5,16528.92561983471,Karachi_DHA Defence
58000000,4,2722.5099999999998,4,21303.87032554518,Karachi_DHA Defence
115000000,5,5445.0,5,21120.293847566576,Karachi_DHA Defence
52000000,3,3267.0119999999997,3,15916.68472598203,Karachi_DHA Defence
130000000,5,5445.0,5,23875.114784205693,Karachi_DHA Defence
45000000,4,2450.259,4,18365.405453056188,Karachi_DHA Defence
120000000,6,5445.0,6,22038.567493112947,Karachi_DHA Defence
119000000,6,5445.0,6,21854.91276400367,Karachi_DHA Defence
68000000,5,3267.0119999999997,5,20814.126180130348,Karachi_DHA Defence
95000000,6,5445.0,6,17447.199265381085,Karachi_DHA Defence
84000000,5,5445.0,5,15426.997245179064,Karachi_DHA Defence
79500000,5,3539.263,5,22462.303592584107,Karachi_DHA Defence
98000000,5,5445.0,5,17998.163452708908,Karachi_DHA Defence
110000000,6,5445.0,6,20202.0202020202,Karachi_DHA Defence
105000000,6,5445.0,6,19283.74655647383,Karachi_DHA Defence
110000000,5,5445.0,5,20202.0202020202,Karachi_DHA Defence
125000000,5,5445.0,5,22956.84113865932,Karachi_DHA Defence
48500000,5,2178.008,5,22268.05411183063,Karachi_DHA Defence
100000000,5,5445.0,5,18365.472910927456,Karachi_DHA Defence
58000000,4,2722.5099999999998,4,21303.87032554518,Karachi_DHA Defence
110000000,5,5445.0,5,20202.0202020202,Karachi_DHA Defence
105000000,10,5445.0,11,19283.74655647383,Karachi_DHA Defence
165000000,7,10890.0,7,15151.515151515152,Karachi_DHA Defence
180000000,6,10890.0,6,16528.92561983471,Karachi_DHA Defence
200000000,6,10890.0,6,18365.472910927456,Karachi_DHA Defence
260000000,7,10890.0,7,23875.114784205693,Karachi_DHA Defence
80000000,6,5445.0,6,14692.378328741965,Karachi_DHA Defence
90000000,6,5445.0,6,16528.92561983471,Karachi_DHA Defence
170000000,5,10890.0,5,15610.651974288337,Karachi_DHA Defence
105000000,6,5445.0,6,19283.74655647383,Karachi_DHA Defence
125000000,6,5445.0,6,22956.84113865932,Karachi_DHA Defence
120000000,8,5445.0,8,22038.567493112947,Karachi_DHA Defence
48000000,4,2178.008,4,22038.486543667426,Karachi_DHA Defence
150000000,6,10890.0,6,13774.104683195592,Karachi_DHA Defence
62000000,4,3267.0119999999997,4,18977.58563482473,Karachi_DHA Defence
127500000,6,5445.0,6,23415.977961432505,Karachi_DHA Defence
95000000,5,5445.0,5,17447.199265381085,Karachi_DHA Defence
76000000,4,3267.0119999999997,4,23262.846907204505,Karachi_DHA Defence
62500000,4,3267.0119999999997,4,19130.630680266862,Karachi_DHA Defence
105000000,5,5445.0,5,19283.74655647383,Karachi_DHA Defence
125000000,5,5445.0,5,22956.84113865932,Karachi_DHA Defence
81500000,6,5445.0,6,14967.860422405876,Karachi_DHA Defence
260000000,7,10890.0,7,23875.114784205693,Karachi_DHA Defence
125000000,6,5445.0,6,22956.84113865932,Karachi_DHA Defence
150000000,6,10890.0,6,13774.104683195592,Karachi_DHA Defence
110000000,5,5445.0,5,20202.0202020202,Karachi_DHA Defence
115000000,6,5445.0,6,21120.293847566576,Karachi_DHA Defence
152500000,7,10890.0,7,14003.673094582186,Karachi_DHA Defence
129000000,6,10890.0,6,11845.73002754821,Karachi_DHA Defence
130000000,7,5445.0,7,23875.114784205693,Karachi_DHA Defence
58000000,4,2722.5099999999998,4,21303.87032554518,Karachi_DHA Defence
97500000,5,5445.0,5,17906.33608815427,Karachi_DHA Defence
60000000,3,51183.187999999995,3,1172.2599225355013,Karachi_DHA Defence
50000000,3,28314.104,3,1765.904370486172,Karachi_DHA Defence
82000000,5,5445.0,5,15059.687786960514,Karachi_DHA Defence
76000000,4,3267.0119999999997,4,23262.846907204505,Karachi_DHA Defence
67500000,5,5445.0,5,12396.694214876034,Karachi_DHA Defence
95000000,5,5445.0,5,17447.199265381085,Karachi_DHA Defence
200000000,6,10890.0,6,18365.472910927456,Karachi_DHA Defence
450000000,7,21780.0,7,20661.15702479339,Karachi_DHA Defence
115000000,5,5445.0,5,21120.293847566576,Karachi_DHA Defence
92500000,6,5445.0,6,16988.062442607898,Karachi_DHA Defence
86000000,5,5445.0,5,15794.306703397613,Karachi_DHA Defence
83000000,5,5445.0,5,15243.342516069788,Karachi_DHA Defence
220000000,5,10890.0,5,20202.0202020202,Karachi_DHA Defence
127500000,6,5445.0,6,23415.977961432505,Karachi_DHA Defence
180000000,4,10890.0,4,16528.92561983471,Karachi_DHA Defence
100000000,4,5445.0,4,18365.472910927456,Karachi_DHA Defence
180000000,4,10890.0,4,16528.92561983471,Karachi_DHA Defence
110000000,6,5445.0,6,20202.0202020202,Karachi_DHA Defence
127500000,6,5445.0,6,23415.977961432505,Karachi_DHA Defence
120000000,6,5445.0,6,22038.567493112947,Karachi_DHA Defence
75000000,3,5445.0,3,13774.104683195592,Karachi_DHA Defence
160000000,6,10890.0,6,14692.378328741965,Karachi_DHA Defence
120000000,6,5445.0,6,22038.567493112947,Karachi_DHA Defence
125000000,6,5445.0,6,22956.84113865932,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
100000000,6,5445.0,6,18365.472910927456,Karachi_DHA Defence
100000000,3,26136.095999999998,3,3826.1261360533726,Karachi_DHA Defence
185000000,6,10890.0,6,16988.062442607898,Karachi_DHA Defence
115000000,5,5445.0,5,21120.293847566576,Karachi_DHA Defence
95000000,6,5445.0,6,17447.199265381085,Karachi_DHA Defence
95000000,4,5445.0,4,17447.199265381085,Karachi_DHA Defence
100000000,5,5445.0,5,18365.472910927456,Karachi_DHA Defence
47500000,4,2722.5099999999998,4,17447.13518040338,Karachi_DHA Defence
50000000,4,2722.5099999999998,4,18365.405453056188,Karachi_DHA Defence
57500000,4,3267.0119999999997,4,17600.180225845514,Karachi_DHA Defence
57500000,4,3267.0119999999997,4,17600.180225845514,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
65000000,5,3267.0119999999997,5,19895.855907477537,Karachi_DHA Defence
62500000,4,3267.0119999999997,4,19130.630680266862,Karachi_DHA Defence
57500000,4,3267.0119999999997,4,17600.180225845514,Karachi_DHA Defence
61500000,4,3267.0119999999997,4,18824.540589382592,Karachi_DHA Defence
47500000,4,3267.0119999999997,4,14539.279317002816,Karachi_DHA Defence
52500000,4,2722.5099999999998,4,19283.675725709,Karachi_DHA Defence
46500000,4,2722.5099999999998,4,17079.827071342257,Karachi_DHA Defence
47500000,4,2722.5099999999998,4,17447.13518040338,Karachi_DHA Defence
85000000,6,5445.0,6,15610.651974288337,Karachi_DHA Defence
137500000,4,10890.0,4,12626.262626262625,Karachi_DHA Defence
83000000,5,5445.0,5,15243.342516069788,Karachi_DHA Defence
165000000,7,10890.0,7,15151.515151515152,Karachi_DHA Defence
75000000,5,5445.0,5,13774.104683195592,Karachi_DHA Defence
55000000,5,5445.0,5,10101.0101010101,Karachi_DHA Defence
80000000,5,5445.0,5,14692.378328741965,Karachi_DHA Defence
180000000,5,10890.0,5,16528.92561983471,Karachi_DHA Defence
165000000,6,10890.0,8,15151.515151515152,Karachi_DHA Defence
52500000,4,3267.0119999999997,4,16069.729771424165,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
75000000,6,5445.0,6,13774.104683195592,Karachi_DHA Defence
180000000,7,10890.0,7,16528.92561983471,Karachi_DHA Defence
58000000,4,13068.047999999999,4,4438.306317821913,Karachi_DHA Defence
75000000,6,5445.0,6,13774.104683195592,Karachi_DHA Defence
95000000,6,5445.0,6,17447.199265381085,Karachi_DHA Defence
49500000,3,28314.104,3,1748.2453267813103,Karachi_DHA Defence
180000000,6,10890.0,6,16528.92561983471,Karachi_DHA Defence
210000000,7,10890.0,7,19283.74655647383,Karachi_DHA Defence
105000000,5,5445.0,5,19283.74655647383,Karachi_DHA Defence
85000000,5,5445.0,5,15610.651974288337,Karachi_DHA Defence
85000000,6,5445.0,6,15610.651974288337,Karachi_DHA Defence
90000000,4,5445.0,4,16528.92561983471,Karachi_DHA Defence
145000000,6,10890.0,6,13314.967860422406,Karachi_DHA Defence
110000000,6,10890.0,6,10101.0101010101,Karachi_DHA Defence
135000000,6,10890.0,6,12396.694214876034,Karachi_DHA Defence
100000000,6,5445.0,6,18365.472910927456,Karachi_DHA Defence
140000000,6,10890.0,6,12855.831037649219,Karachi_DHA Defence
135000000,6,10890.0,6,12396.694214876034,Karachi_DHA Defence
105000000,4,10890.0,4,9641.873278236915,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
75000000,6,3267.0119999999997,6,22956.756816320238,Karachi_DHA Defence
51500000,4,3267.0119999999997,4,15763.639680539894,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
52500000,6,2450.259,6,21426.306361898885,Karachi_DHA Defence
50000000,4,2722.5099999999998,4,18365.405453056188,Karachi_DHA Defence
55000000,4,3267.0119999999997,4,16834.95499863484,Karachi_DHA Defence
60000000,5,3267.0119999999997,5,18365.405453056188,Karachi_DHA Defence
63500000,5,3267.0119999999997,5,19436.720771151133,Karachi_DHA Defence
56500000,4,3267.0119999999997,4,17294.090134961243,Karachi_DHA Defence
61500000,4,3267.0119999999997,4,18824.540589382592,Karachi_DHA Defence
60000000,3,3267.0119999999997,3,18365.405453056188,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
65000000,4,3267.0119999999997,4,19895.855907477537,Karachi_DHA Defence
50000000,4,3267.0119999999997,4,15304.50454421349,Karachi_DHA Defence
67500000,4,3267.0119999999997,4,20661.08113468821,Karachi_DHA Defence
75000000,5,4356.016,5,17217.56761224018,Karachi_DHA Defence
105000000,6,5445.0,6,19283.74655647383,Karachi_DHA Defence
100000000,5,5445.0,5,18365.472910927456,Karachi_DHA Defence
100000000,5,5445.0,5,18365.472910927456,Karachi_DHA Defence
71500000,5,5445.0,5,13131.31313131313,Karachi_DHA Defence
100000000,5,5445.0,5,18365.472910927456,Karachi_DHA Defence
97500000,5,5445.0,5,17906.33608815427,Karachi_DHA Defence
82500000,5,5445.0,5,15151.515151515152,Karachi_DHA Defence
75000000,5,5445.0,5,13774.104683195592,Karachi_DHA Defence
70000000,6,5445.0,6,12855.831037649219,Karachi_DHA Defence
150000000,6,10890.0,6,13774.104683195592,Karachi_DHA Defence
85000000,6,5445.0,6,15610.651974288337,Karachi_DHA Defence
63500000,3,5445.0,3,11662.075298438935,Karachi_DHA Defence
90000000,6,5445.0,6,16528.92561983471,Karachi_DHA Defence
65000000,6,5445.0,6,11937.557392102846,Karachi_DHA Defence
95000000,5,5445.0,5,17447.199265381085,Karachi_DHA Defence
